QKEY,INTERVIEW_START_W119,INTERVIEW_END_W119,DEVICE_TYPE_W119,LANG_W119,FORM_W119,DESRISK_COMF_W119,DESRISK_CREAT_W119,DESRISK_NTECH_W119,RISK2_W119,AI_HEARD_W119,CNCEXC_W119,USEAI_W119,AIKNOW1_W119,AIKNOW2_W119,AIKNOW3_W119,AIKNOW5_W119,AIKNOW6_W119,AIKNOW7_W119,AIKNOW1_CORRECT_W119,AIKNOW2_CORRECT_W119,AIKNOW3_CORRECT_W119,AIKNOW5_CORRECT_W119,AIKNOW6_CORRECT_W119,AIKNOW7_CORRECT_W119,AIKNOW_INDEX_W119,AIHCCOMF_W119,AIHCTRT1_W119,AIHCTRT2_W119,MEDBIAS_W119,AIHCCHG_QUAL_W119,AIHCCHG_MIST_W119,AIHCCHG_REL_W119,AIHCCHG_RACETHN_W119,AIHCCHG_SECUR_W119,HCMEDBIAS_W119,BIASBETR_OE1_W119,BIASBETR_OE2_W119,BIASBETR_OE3_W119,BIASBETR_REFUSED_W119,BIASWORS_OE1_W119,BIASWORS_OE2_W119,BIASWORS_OE3_W119,BIASWORS_REFUSED_W119,BIASSAME_OE1_W119,BIASSAME_OE2_W119,BIASSAME_OE3_W119,BIASSAME_REFUSED_W119,SCDETECT1_W119,SCDETECT2_W119,SCDETECT3_W119,SCDETECT4_W119,AIMH1_W119,AIMH2_W119,AIMH3_W119,AIMH5_W119,AIPAIN1_W119,AIPAIN2_W119,AIPAIN3_W119,AIPAIN4_W119,SROBOT1_W119,SROBOT2_W119,SROBOT3_W119,AIPROT1_W119,AIPROT2_W119,AICROP1_W119,AICROP2_W119,AIEXT1_W119,AIEXT2_W119,AINEWS1_W119,AINEWS2_W119,AIIMAG1_W119,AIIMAG2_W119,EMPLSIT_W119,JOBAPPYR_W119,INDUSTRYCOMBO_W119,AIWRK2_a_W119,AIWRK2_b_W119,AIWRK2_c_W119,AIWRK3_a_W119,AIWRK3_b_W119,AIWRK3_c_W119,AIWRKH1_W119,AIWRKH2_a_W119,AIWRKH2_b_W119,AIWRKH3_a_W119,AIWRKH3_b_W119,AIWRKH3_c_W119,AIWRKH3_d_W119,AIWRKH4_W119,AIWRKH5Y_OE1_W119,AIWRKH5Y_OE2_W119,AIWRKH5Y_OE3_W119,AIWRKH5Y_REFUSED_W119,AIWRKH5N_OE1_W119,AIWRKH5N_OE2_W119,AIWRKH5N_OE3_W119,AIWRKH5N_REFUSED_W119,HIREBIAS1_W119,HIREBIAS2_W119,AIWRKM1_W119,AIWRKM2_a_W119,AIWRKM2_b_W119,AIWRKM2_c_W119,AIWRKM2_d_W119,AIWRKM2_e_W119,AIWRKM2_f_W119,AIWRKM3_a_W119,AIWRKM3_b_W119,AIWRKM3_c_W119,AIWRKM3_d_W119,AIWRKM3_e_W119,AIWRKM3_f_W119,AIWRKM4_a_W119,AIWRKM4_b_W119,EVALBIAS1_W119,EVALBIAS2_W119,FACERECWK1_W119,FACERECWK2_a_W119,FACERECWK2_b_W119,FACERECWK2_c_W119,FACERECWK3_a_W119,FACERECWK3_b_W119,FACERECWK3_c_W119,TWITTER1_MOD_W119,F_METRO,F_CREGION,F_CDIVISION,F_USR_SELFID,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS_RECODE,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO_FINAL,F_REG,F_INC_SDT1,F_IDEO,F_INTFREQ,F_VOLSUM,F_INC_TIER2,WEIGHT_W119
201701226693,12/15/2022 16:23:47,12/18/2022 19:23:31,2,1,1,5,3,4,2,2,2,3,9,2,3,1,3,3,0,1,1,1,1,0,4,4,2,1,2,2,2,2,3,2,3, , , ,0, , , ,0, , , ,0,3,1,3,2,3,3,4,1, , , , , , , ,3,1,3,1, , ,3,3, , ,1,1,2,1,9,2,2,9,3,3,2,2,2,2,3,2,2, , , ,0,4, , ,1,1,2,3,2,1,2,1,2,9,3,2,2,2,2,1,2,2,2,4,3,2,2,2,2,2,2,2,1,3,5,2,4,2,1,6,2, ,4,2,2,1,4,6,1,2,1,2,3,1,1,1,1,5,1,4,2,2,0.2102743849761865
201701228699,12/14/2022 10:37:59,12/15/2022 11:11:17,1,1,1,3,5,4,2,2,2,5,9,9,9,9,9,9,0,0,0,0,0,0,0,4,2,1,3,2,2,2,3,3,3, , , ,0, , , ,0, , , ,0,3,9,3,3,3,9,3,3, , , , , , , ,3,9,3,9, , ,3,9, , ,5,2, ,9,9,9,9,9,9,3,9,9,9,9,9,9,2, , , ,0,8,7, ,1,2,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2,3,3,9,9,9,9,9,9,2,2,4,8,3,4,1,1,6,2, ,1,1,1,1,1,1,11,2,4,6,2, ,2,3,1,8,3,2,2,2,0.44790742460579774
201701230788,12/13/2022 15:56:26,12/13/2022 17:06:56,2,1,2,3,2,2,1,2,1,4,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,1,2,3,1,3,1,3,2,20,30, ,1, , , ,0, , , ,0, , , , , , , , ,2,2,2,1,1,1,1, , , , ,1,1, , ,2,1,5,2, ,1,2,2,1,1,1,2,1,2,1,1,2,3,1,1, , ,1, , , ,0,1,2,2,1,1,9,1,1,1,2,3,2,2,2,2,9,9,2,4,1,1,9,1,3,3,2,2,1,3,7,2,4,1,1,6,2, ,1,1,1,1,1,1,2,2,2,2,1, ,1,1,1,9,2,2,1,3,0.3300890769749128
201701231007,12/13/2022 20:04:37,12/13/2022 20:15:32,2,1,1,3,3,3,2,2,2,2,1,1,3,1,1,2,1,0,1,1,0,1,4,3,1,1,1,3,2,3,1,2,2, , , ,0, , , ,0, , , ,0,2,1,2,3,2,2,3,3, , , , , , , ,1,1,2,1, , ,3,3, , ,1,2,5,1,2,1,3,2,3,2,2,2,3,1,1,3,2, , , ,0,7, , ,1,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,1,1,1,2,2,1,1,6,2, ,1,1,1,1,1,6,1,2,1,2,3,2,2,3,1,4,3,2,1,2,0.6388808454235333
201701237000,12/14/2022 09:55:22,12/15/2022 11:18:07,2,1,2,3,4,2,1,1,3,2,1,2,3,1,3,2,1,1,1,1,1,1,6,4,3,1,1,3,3,3,3,3,2,20,41, ,1, , , ,0, , , ,0, , , , , , , , ,3,9,4,3,2,9,4, , , , ,2,1, , ,2,1,1,1,6,1,1,1,2,1,1,2,9,2,1,1,9,9,1,7, , ,1, , , ,0,1,2,2,9,2,2,1,1,9,2,2,2,3,3,2,9,9,1,3,2,1,2,2,9,9,9,2,1,2,4,2,2,2,1,6,2, ,1,2,2,1,1,1,1,1,1,2,3,2,2,3,1,3,2,1,2,1,0.5380899450232126
201701237878,12/13/2022 15:05:48,12/13/2022 15:22:41,1,1,1,3,3,2,1,2,3,5,1,9,3,1,3,2,1,0,1,1,1,1,5,3,2,1,1,2,99,2,1,3,2, , , ,0, , , ,0, , , ,0,3,1,2,1,3,3,4,1, , , , , , , ,3,9,2,9, , ,2,2, , ,99,99, ,1,9,1,9,9,1,3,2,2,2,9,2,2,99, , , ,0, , , ,0,99, ,2,2,2,2,2,2,2,2,1,9,2,2,1,2,2,99, ,2,9,2,2,2,9,2,1,1,4,8,2,3,2,2,3,2, ,1,1,1,1,1,99,11, ,4,6,2, ,2,4,1,99,4,2,2,99,0.5433971925550151
201701239112,12/14/2022 01:52:29,12/14/2022 02:15:44,1,1,2,3,1,4,1,2,2,4,1,2,3,1,3,2,1,1,1,1,1,1,6,3,2,1,3,2,3,2,2,3,2,20, , ,1, , , ,0, , , ,0, , , , , , , , ,3,9,4,2,3,1,4, , , , ,3,2, , ,3,2,4,2, ,1,3,1,3,3,3,3,2,2,2,3,2,2,2, , , ,0,1, , ,1,2,3,3,2,1,2,2,2,1,3,2,2,2,9,2,2,2,3, ,3,2,2,2,2,2,2,2,1,2,3,1,3,2,1,5,1,8,1,1,3,1,1,1,2,1,2,5,1, ,1,1,1,9,1,2,2,3,0.348341910059001
201701239132,12/13/2022 19:48:51,12/13/2022 20:10:23,2,1,2,4,3,2,2,2,3,4,9,4,3,1,9,9,0,0,1,1,0,0,2,2,1,2,2,1,1,3,1,3,2,99, , ,99, , , ,0, , , ,0, , , , , , , , ,3,9,2,99,3,1,2, , , , ,2,1, , ,3,9,4,2, ,2,9,9,9,9,1,3,9,9,9,9,9,9,2, , , ,0,99, , ,99,2,2,3,9,2,2,1,9,1,2,2,2,9,2,2,9,9,2,99,3,9,2,1,3,3,9,2,1,4,9,3,3,1,3,1,2, ,1,1,1,1,1,1,1,2,1,4,2, ,2,3,1,1,3,2,2,1,1.1727155711695625
201701239730,12/13/2022 19:59:29,12/13/2022 20:21:17,1,1,1,3,2,3,1,3,2,2,9,9,9,9,1,9,0,0,0,0,0,0,0,3,2,1,3,2,3,2,3,3,3, , , ,0, , , ,0, , , ,0,3,1,2,3,3,9,3,1, , , , , , , ,3,1,3,1, , ,3,3, , ,5,2, ,1,2,1,9,9,9,3,2,2,3,3,9,3,2, , , ,0,1, , ,1,3, ,3,2,1,2,2,2,2,9,9,9,3,9,1,2,2,3, ,3,9,9,9,2,1,2,2,2,3,7,3,4,2,3,2,2, ,1,1,1,1,1,5,1,1,1,2,1, ,1,1,1,1,1,4,1,1,0.47618299661376723
201701239846,12/15/2022 12:54:24,12/15/2022 13:10:46,2,1,2,4,3,3,99,3,2,5,9,9,9,9,99,9,0,0,0,0,0,0,0,4,2,1,1,2,2,2,2,2,5, , , ,0,99, , ,99, , , ,0, , , , , , , , ,3,9,4,2,3,9,4, , , , ,3,9, , ,3,9,1,1,5,9,9,9,9,9,9,3,9,9,9,9,9,9,2, , , ,0,99, , ,99,1,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,3,3,1,1,1,1,2,1,2,1,3,5,3,3,2,2,4,1,2,1,1,3,1,1,3,2,2,2,3,3,2,2,3,1,3,2,4,2,1,0.3588078207936975
201701241137,12/13/2022 16:19:33,12/13/2022 16:34:12,1,1,2,3,1,2,1,1,3,4,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,2,2,1,1,1,3,1,2,99, , ,99, , , ,0, , , ,0, , , , , , , , ,2,1,1,1,2,1,2, , , , ,2,1, , ,3,9,5,2, ,1,3,1,1,9,1,3,1,1,1,1,1,3,1,99, , ,99, , , ,0,2,1,3,2,2,2,1,1,1,2,3,1,1,9,2,1,9,2,2,2,1,2,2,3,9,2,2,1,3,7,2,4,1,1,6,2, ,1,1,1,1,1,1,9, ,3,6,2, ,2,4,1,8,5,2,2,2,0.3272941389964496
201701241642,12/15/2022 16:51:20,12/15/2022 17:07:01,2,1,1,4,3,4,1,2,2,5,1,2,3,1,3,2,1,1,1,1,1,1,6,4,2,1,3,2,3,2,3,2,2, , , ,0, , , ,0, , , ,0,3,9,3,3,2,3,4,1, , , , , , , ,3,9,3,9, , ,2,3, , ,1,1,7,1,2,2,3,3,2,3,2,2,2,9,2,2,2, , , ,0,1, , ,1,1,4,2,9,9,9,9,9,9,4,3,9,9,3,1,9,9,1,4,2,9,9,9,9,2,2,2,2,4,8,3,2,1,1,5,2, ,1,1,1,1,1,1,1,1,1,4,1, ,1,1,1,9,2,2,2,2,1.2492418396876634
201701241672,12/13/2022 16:00:34,12/13/2022 16:18:16,2,1,1,3,3,4,1,2,2,4,4,4,3,99,3,2,0,0,1,0,1,1,3,3,2,1,1,3,2,2,2,3,4, , , ,0, , , ,0, , , ,0,3,9,3,3,2,3,4,1, , , , , , , ,3,9,3,9, , ,3,3, , ,5,2, ,9,3,9,9,9,9,3,9,2,9,9,9,9,2, , , ,0,1, , ,1,1,4,3,2,2,2,2,2,2,3,2,9,9,9,2,2,2,1,4,2,2,2,2,9,1,2,2,2,1,1,3,4,2,1,5,2, ,1,1,1,1,1,1,1,2,1,2,2, ,2,4,1,9,4,4,1,3,0.5756551234821241
201701242137,12/15/2022 22:55:10,12/15/2022 23:08:38,2,1,1,3,3,3,1,2,1,5,1,2,9,99,3,9,1,1,0,0,1,0,3,4,2,1,1,3,1,3,3,3,3, , , ,0, , , ,0, , , ,0,3,1,2,1,3,9,4,1, , , , , , , ,3,9,3,1, , ,3,9, , ,2,2,2,2,2,9,9,9,9,3,9,9,9,9,9,9,2, , , ,0,4, , ,1,1,2,3,1,1,2,2,2,1,9,9,9,9,9,2,9,9,2,2,2,2,2,2,3,2,2,2,1,4,8,2,3,2,1,5,2, ,1,1,1,1,1,1,2,2,2,3,3,1,1,2,1,9,3,1,2,3,0.777844349728918
201701242147,12/17/2022 11:34:30,12/17/2022 12:27:41,2,1,1,3,3,2,2,2,2,5,2,1,2,4,9,1,0,0,0,0,0,0,0,2,3,2,3,1,1,3,3,2,3, , , ,0, , , ,0, , , ,0,3,1,4,2,3,3,4,3, , , , , , , ,3,9,3,9, , ,3,9, , ,5,2, ,9,9,9,9,2,3,3,2,2,1,1,1,9,1,99, , ,99, , , ,0,3, ,3,2,1,9,1,1,1,2,1,9,2,9,1,2,2,3, ,2,2,2,2,1,9,1,2,1,2,4,2,4,2,3,2,2, ,1,1,1,1,1,1,1,1,1,1,1, ,1,1,1,99,2,4,1,99,0.5724152857772659
201701242501,12/13/2022 17:07:35,12/13/2022 20:47:10,2,1,1,4,4,3,2,2,3,2,1,2,3,1,3,2,1,1,1,1,1,1,6,3,3,1,1,3,99,2,99,3,4, , , ,0, , , ,0, , , ,0,3,9,2,99,3,9,99,1, , , , , , , ,3,9,3,9, , ,3,3, , ,5,2, ,1,9,9,2,9,9,2,9,2,9,9,9,9,2, , , ,0,4, , ,1,1,3,3,2,2,2,1,9,9,3,2,9,2,9,1,2,9,2,99,3,9,2,2,1,1,1,2,1,1,1,2,4,2,1,6,2, ,1,1,1,1,1,6,1,2,1,3,2, ,2,4,1,6,4,2,1,2,0.4494046530387988
201701243138,12/13/2022 15:58:03,12/13/2022 16:35:38,1,2,1,3,2,3,2,2,3,5,1,2,4,2,4,1,1,1,0,0,0,0,2,2,1,1,2,1,2,1,1,1,2, , , ,0, , , ,0, , , ,0,2,2,3,2,3,2,3,1, , , , , , , ,2,1,2,2, , ,2,2, , ,4,2, ,1,3,1,2,2,2,3,2,2,2,2,2,2,2, , , ,0,1, , ,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,1,4,9,1,4,2,1,5,1,8,4,1,3,1,4,5,1,1,1,2,2, ,2,3,1,4,3,1,2,2,0.6297899725458046
201701243176,12/13/2022 16:37:16,12/13/2022 17:17:58,2,1,2,3,1,3,99,1,2,5,9,9,3,9,9,2,0,0,1,0,0,1,2,1,1,99,1,1,99,1,99,2,1,20, , ,1, , , ,0, , , ,0, , , , , , , , ,3,1,1,1,1,9,99, , , , ,1,1, , ,2,2,5,2, ,1,1,1,9,9,9,3,9,9,1,1,1,1,99, , , ,0, , , ,0,1,1,99,99,99,99,99,1,1,1,2,1,1,2,2,1,9,99, ,3,1,9,9,2,1,1,2,1,3,7,1,4,2,2,3,2, ,1,2,2,1,1,6,1,99,1,4,3,2,2,9,1,1,99,5,2,99,0.9969206915640728
201701243839,12/14/2022 08:14:35,12/15/2022 14:19:28,1,1,1,2,2,2,1,1,3,5,2,1,9,9,2,4,0,0,0,0,0,0,0,2,1,1,2,1,3,1,1,1,2, , , ,0, , , ,0, , , ,0,2,1,2,1,3,9,2,1, , , , , , , ,3,2,3,9, , ,3,2, , ,2,2,13,2,3,2,1,1,1,3,9,9,3,3,3,3,2, , , ,0,1, , ,1,2,3,3,2,2,2,2,2,2,2,1,2,3,3,1,2,2,2,3,3,2,2,2,2,2,2,1,1,3,5,1,4,1,3,1,99, ,1,1,1,1,1,1,1,1,1,3,1, ,1,1,1,2,2,2,2,1,1.2094298897894438
201701244243,12/13/2022 15:07:58,12/13/2022 15:27:31,2,1,2,3,3,3,2,2,3,5,1,3,2,9,3,2,1,0,0,0,1,1,3,2,1,1,3,1,1,1,1,3,2,41, , ,1, , , ,0, , , ,0, , , , , , , , ,3,1,2,1,2,1,2, , , , ,2,1, , ,3,3,3,2, ,2,2,2,2,2,2,3,9,2,9,9,2,3,2, , , ,0,1, , ,1,3, ,3,1,1,9,1,9,9,9,2,2,2,9,1,9,9,3, ,2,9,9,9,3,9,2,1,2,4,9,3,3,1,2,3,2, ,1,1,1,1,1,3,1,1,1,2,1, ,1,1,1,1,2,2,2,2,1.661991005746648
201701244598,12/15/2022 01:10:02,12/15/2022 01:26:53,2,1,2,3,2,3,1,1,2,5,9,1,3,9,1,2,0,0,1,0,0,1,2,3,3,1,3,3,3,2,3,2,2,99, , ,99, , , ,0, , , ,0, , , , , , , , ,2,9,3,3,1,2,2, , , , ,2,9, , ,1,1,5,2, ,2,2,1,1,9,2,2,9,9,9,9,9,3,2, , , ,0,99, , ,99,3, ,2,2,2,2,2,9,9,1,9,9,2,9,1,9,2,2,3,1,9,2,2,1,1,1,2,1,2,3,2,4,2,3,1,2, ,1,1,1,1,1,5,2,1,2,2,3,1,1,2,1,2,3, ,2,2,1.5921392948490092
201701248969,12/13/2022 19:36:00,12/13/2022 20:04:54,2,1,1,5,3,3,2,2,2,5,9,9,9,9,9,9,0,0,0,0,0,0,0,4,2,1,3,2,2,2,2,2,3, , , ,0, , , ,0, , , ,0,3,1,2,1,3,9,4,3, , , , , , , ,3,9,3,9, , ,3,9, , ,1,2,7,9,9,9,9,9,9,3,9,9,9,9,9,9,2, , , ,0,1, , ,1,3, ,3,2,2,2,2,2,2,3,2,9,9,9,2,9,2,3, ,2,2,2,2,2,9,3,2,2,3,5,2,3,2,3,2,2, ,1,1,1,1,1,3,1,1,1,1,1, ,1,1,1,1,2,1,2,1,0.6087298982238284
201701250702,12/17/2022 13:25:16,12/17/2022 14:23:46,1,1,2,4,3,4,1,2,2,5,4,9,9,9,9,9,0,0,0,0,0,0,0,3,3,1,2,3,3,2,2,2,2,99, , ,99, , , ,0, , , ,0, , , , , , , , ,3,9,2,1,3,9,4, , , , ,3,9, , ,3,9,5,2, ,9,9,9,9,9,9,3,9,9,9,9,9,9,2, , , ,0,99, , ,99,99, ,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,4,3,9,9,9,9,99,9,2,1,2,4,2,4,2,2,3,2, ,1,1,1,1,1,1,12, ,3,6,2, ,2,3,1,1,2,1,2,1,0.7069950687504896
201701250933,12/14/2022 05:14:18,12/14/2022 05:26:28,2,1,1,3,1,2,2,3,2,5,1,2,3,1,3,4,1,1,1,1,1,0,5,2,3,1,3,3,3,3,3,3,3, , , ,0, , , ,0, , , ,0,3,1,2,3,3,9,2,2, , , , , , , ,3,2,3,1, , ,3,1, , ,1,2,4,1,1,1,2,1,9,3,1,1,1,9,1,3,1,1, , ,1, , , ,0,2,2,3,1,1,1,1,1,1,3,3,2,9,2,3,9,9,3, ,3,1,1,1,3,1,3,1,1,3,5,3,3,1,3,1,2, ,1,1,1,1,1,1,1,2,1,3,1, ,1,2,1,8,3,2,2,2,1.5993663964175098
201701251888,12/13/2022 19:47:55,12/13/2022 20:00:27,1,1,2,4,1,4,2,2,2,5,9,9,9,9,9,9,0,0,0,0,0,0,0,2,1,1,3,3,3,2,3,2,3, , , ,0, , , ,0,10, , ,1, , , , , , , , ,3,9,3,3,3,9,4, , , , ,3,9, , ,3,9,5,2, ,9,3,9,9,9,9,3,2,2,2,2,2,2,2, , , ,0,1, , ,1,3, ,3,2,2,2,2,2,2,9,2,9,9,9,1,2,2,3, ,3,2,2,2,2,2,3,1,1,3,5,2,4,3,1,5,2, ,1,1,1,1,1,1,12, ,3,5,1, ,1,1,1,8,2,2,2,2,0.6898385454689449
201701252988,12/13/2022 16:15:06,12/13/2022 18:17:28,2,1,2,2,2,3,2,2,2,5,9,99,2,1,3,2,0,0,0,1,1,1,3,3,3,1,2,3,3,2,3,3,2,10, , ,1, , , ,0, , , ,0, , , , , , , , ,3,2,3,3,2,2,3, , , , ,3,2, , ,3,9,1,1,6,1,2,1,3,3,3,3,2,2,9,9,9,9,2, , , ,0,7, , ,1,2,3,2,2,2,2,9,9,9,3,2,3,3,2,2,2,2,2,3,3,2,2,2,2,1,2,2,1,3,7,2,2,1,1,5,2, ,1,4,4,1,1,3,1,2,1,4,3,1,1,1,1,9,2,2,1,3,0.37209448317574995
201701254556,12/14/2022 08:17:20,12/14/2022 08:37:26,1,1,2,4,3,3,2,2,3,5,9,2,9,1,9,9,0,1,0,1,0,0,2,3,3,1,2,3,2,2,3,1,3, , , ,0, , , ,0,30, , ,1, , , , , , , , ,3,2,3,3,2,2,2, , , , ,3,2, , ,3,2,4,2, ,1,1,1,9,9,9,3,2,2,9,3,9,9,2, , , ,0,8, , ,1,2,3,2,2,2,2,2,2,2,3,2,9,3,2,1,2,2,2,4,2,2,2,2,2,2,2,2,2,3,5,3,4,1,2,4,2, ,1,1,1,1,1,1,1,1,1,5,2, ,2,4,1,2,4,2,2,2,0.5474446337606811
201701255360,12/14/2022 10:36:07,12/14/2022 11:02:48,1,1,1,3,3,4,1,2,3,5,9,3,3,9,9,9,0,0,1,0,0,0,1,3,3,1,1,1,1,1,1,1,2, , , ,0, , , ,0, , , ,0,3,9,2,3,2,9,3,1, , , , , , , ,3,9,3,2, , ,3,9, , ,5,2, ,9,9,9,1,9,2,3,9,9,9,9,9,9,2, , , ,0,3, , ,1,1,2,3,2,9,9,9,9,9,9,2,9,9,1,2,9,9,1,2,2,2,2,2,2,2,2,2,1,2,3,2,4,2,2,3,2, ,1,2,2,1,1,6,10, ,3,6,2, ,2,4,1,1,4,3,2,1,0.35095536314744435
201701255880,12/14/2022 08:19:57,12/14/2022 08:50:24,2,1,1,3,1,3,1,2,3,5,1,1,3,1,9,2,1,0,1,1,0,1,4,2,1,1,1,3,1,1,1,1,2, , , ,0, , , ,0, , , ,0,3,1,99,1,3,9,3,1, , , , , , , ,2,1,2,1, , ,2,9, , ,5,2, ,1,2,9,2,2,2,3,9,2,9,1,1,9,2, , , ,0,11,1, ,1,1,2,3,9,1,9,1,9,1,9,9,2,2,9,2,9,1,2,2,2,1,2,1,3,9,3,2,1,1,2,2,4,2,1,6,2, ,1,1,1,1,1,1,1,2,1,2,2, ,2,4,1,4,4,2,1,2,0.57944100682808
201701256892,12/13/2022 17:16:07,12/13/2022 17:27:05,2,1,2,4,3,2,2,1,3,3,1,2,3,1,3,2,1,1,1,1,1,1,6,4,2,2,3,3,2,2,3,3,3, , , ,0, , , ,0,10, , ,1, , , , , , , , ,3,9,4,1,3,2,3, , , , ,3,1, , ,3,3,1,1,5,2,2,2,2,2,2,2,2,2,9,9,9,9,2, , , ,0,4, , ,1,2,1,3,2,9,2,2,2,2,9,3,3,2,9,1,2,2,2,3,2,9,2,2,2,3,2,2,1,2,3,2,2,1,1,6,2, ,1,1,1,1,1,6,12, ,3,6,2, ,2,4,1,9,5,1,2,3,0.6401784124946623
201701257013,12/15/2022 08:07:24,12/15/2022 08:20:56,1,1,1,2,2,2,1,2,3,4,1,3,4,1,3,2,1,0,0,1,1,1,4,3,1,1,3,1,1,3,1,1,1, , , ,0, , , ,0, , , ,0,1,1,1,1,2,3,4,1, , , , , , , ,3,9,3,1, , ,3,1, , ,1,2,8,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1, , ,1, , , ,0,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,1,3,6,3,3,1,2,4,2, ,1,1,1,1,1,1,1,1,1,2,1, ,1,1,1,9,1,1,2,3,1.0869398384497886
201701258107,12/13/2022 19:38:32,12/13/2022 21:19:15,2,1,2,4,2,4,2,2,2,3,9,4,3,1,2,3,0,0,1,1,0,0,2,4,2,1,1,2,2,2,2,2,4, , , ,0,20, , ,1, , , ,0, , , , , , , , ,1,3,4,2,1,1,4, , , , ,2,1, , ,3,1,5,2, ,9,3,3,3,9,3,2,2,2,1,1,2,9,2, , , ,0,1, , ,1,1,3,3,2,1,2,1,2,9,2,2,3,2,3,1,9,9,2,3,2,1,1,2,3,2,2,2,1,3,5,2,4,2,2,4,2, ,1,2,2,1,1,1,1,2,1,1,2, ,2,3,99,3,3,2,1,2,0.7110276755826013
201701258191,12/13/2022 14:39:12,12/13/2022 14:48:52,1,1,1,3,4,2,1,2,2,5,1,2,3,1,3,2,1,1,1,1,1,1,6,3,2,1,3,2,2,2,2,2,4, , , ,0, , , ,0, , , ,0,3,9,3,2,3,3,4,3, , , , , , , ,3,2,3,2, , ,3,3, , ,1,2,3,1,3,1,3,9,3,3,9,2,3,2,3,2,2, , , ,0,4, , ,1,2,3,3,2,2,2,2,2,2,4,2,3,3,3,1,2,2,2,3,2,2,2,2,2,2,1,1,1,1,2,2,3,1,1,5,2, ,1,1,1,1,1,1,2,2,2,4,1, ,1,1,1,9,2,2,1,3,0.5159386769859243
201701258551,12/14/2022 14:32:34,12/14/2022 14:41:52,1,1,1,2,1,1,1,2,1,2,1,2,3,1,3,2,1,1,1,1,1,1,6,2,1,2,2,1,1,2,3,1,2, , , ,0, , , ,0, , , ,0,2,1,1,1,2,2,4,1, , , , , , , ,2,1,3,9, , ,3,9, , ,1,1,5,2,2,1,1,1,1,3,1,2,3,1,1,1,1,1, , ,1, , , ,0,1,2,2,1,2,2,1,1,1,2,2,2,1,2,1,1,1,3, ,3,1,2,1,2,1,1,1,1,1,2,2,3,2,1,6,2, ,1,1,1,1,1,1,2,2,2,6,1, ,1,2,1,9,3,2,1,3,0.5430771947866659
201701259134,12/14/2022 17:28:35,12/14/2022 17:42:30,1,1,2,2,99,3,1,3,3,4,3,1,9,4,4,4,0,0,0,0,0,0,0,4,1,1,3,1,1,2,3,2,4, , , ,0,99, , ,99, , , ,0, , , , , , , , ,3,2,2,3,1,1,3, , , , ,2,1, , ,3,2,5,2, ,2,1,1,3,2,2,2,2,2,1,1,2,2,2, , , ,0,99, , ,99,3, ,3,2,2,1,1,2,1,9,4,3,3,2,1,2,2,3, ,2,1,2,1,2,3,2,1,2,3,5,3,4,1,2,3,1,97,1,4,3,1,1,1,2,2,2,2,3,1,1,2,1,9,3,2,1,2,0.14612001464018065
201701260307,12/13/2022 15:04:05,12/13/2022 15:43:18,1,1,1,3,3,4,1,2,3,4,2,9,3,1,1,2,0,0,1,1,0,1,3,4,2,1,2,3,3,2,3,3,3, , , ,0, , , ,0, , , ,0,2,2,3,3,3,9,3,1, , , , , , , ,3,9,2,2, , ,2,9, , ,5,2, ,2,3,9,2,2,9,3,2,2,3,1,3,3,2, , , ,0,99, , ,99,2,3,3,1,99,1,1,2,9,3,1,2,2,3,1,2,2,2,3,2,1,9,1,2,2,2,2,1,2,4,2,4,1,1,5,2, ,1,1,1,1,1,1,2,2,2,2,1, ,1,1,1,8,2,2,2,2,0.4324175672283626
201701260940,12/13/2022 21:56:57,12/13/2022 22:33:00,2,1,1,2,3,3,1,1,2,5,1,2,3,1,3,2,1,1,1,1,1,1,6,3,2,1,2,2,2,2,1,3,2, , , ,0, , , ,0, , , ,0,3,1,3,2,3,3,4,3, , , , , , , ,3,1,3,1, , ,3,3, , ,5,1, ,1,2,1,2,9,2,3,2,2,3,1,2,99,2, , , ,0,7, , ,1,1,2,3,1,1,9,9,2,9,2,9,2,2,9,1,1,1,1,1,2,1,9,1,2,2,2,1,1,4,9,1,3,1,1,5,2, ,4,4,4,1,4,3,2,2,2,5,2, ,2,3,1,3,3,2,2,2,0.4593611358550495
